SID,name,basin,season,time,time_naive,lat,lon,wind_knots,pres_hpa,era5_msl_hpa,era5_sst_c,era5_u10,era5_v10,era5_wind10_ms
2019112S04079,LORNA,SI,2019,2019-04-23 09:00:00+00:00,2019-04-23 09:00:00,-8.04623,81.9526,37.0,1000.0,1001.13794,29.649017,7.6245985,-4.661947,9.093006
2019112S04079,LORNA,SI,2019,2019-04-23 12:00:00+00:00,2019-04-23 12:00:00,-8.5,82.25,40.0,1000.0,1001.4381,29.76651,10.339523,-4.5438385,11.293901
2019112S04079,LORNA,SI,2019,2019-04-23 15:00:00+00:00,2019-04-23 15:00:00,-8.97998,82.585,42.0,999.0,1002.949,29.79196,6.179099,-3.1438146,7.1296716
2019112S04079,LORNA,SI,2019,2019-04-23 18:00:00+00:00,2019-04-23 18:00:00,-9.4,82.95,45.0,998.0,1002.9707,29.745768,6.6018085,-4.1980596,7.996733
2019112S04079,LORNA,SI,2019,2019-04-23 21:00:00+00:00,2019-04-23 21:00:00,-9.69127,83.3401,45.0,997.0,1001.2555,29.717386,7.091858,-6.893441,9.958923
2019112S04079,LORNA,SI,2019,2019-04-24 00:00:00+00:00,2019-04-24 00:00:00,-9.9,83.7,45.0,996.0,1001.0872,29.456823,7.0614796,-5.4755845,9.019242
2019112S04079,LORNA,SI,2019,2019-04-24 03:00:00+00:00,2019-04-24 03:00:00,-10.1125,83.995,45.0,996.0,1002.97595,29.457584,4.1192126,-8.122946,9.217893
2019112S04079,LORNA,SI,2019,2019-04-24 06:00:00+00:00,2019-04-24 06:00:00,-10.25,84.2,45.0,996.0,1002.3146,29.467487,5.144983,-9.30068,10.636253
2019112S04079,LORNA,SI,2019,2019-04-24 09:00:00+00:00,2019-04-24 09:00:00,-10.2612,84.2938,45.0,995.0,999.794,29.47463,4.7658014,-9.803151,10.915916
2019112S04079,LORNA,SI,2019,2019-04-24 12:00:00+00:00,2019-04-24 12:00:00,-10.25,84.35,45.0,994.0,997.968,29.477448,3.763501,-6.421173,7.5289483
2019112S04079,LORNA,SI,2019,2019-04-24 15:00:00+00:00,2019-04-24 15:00:00,-10.3462,84.4562,45.0,994.0,998.67017,29.484308,-0.09935813,-3.2864482,4.313832
2019112S04079,LORNA,SI,2019,2019-04-24 18:00:00+00:00,2019-04-24 18:00:00,-10.45,84.6,45.0,995.0,997.9817,29.496822,-1.4892365,-2.7528284,4.0465784
2019112S04079,LORNA,SI,2019,2019-04-24 21:00:00+00:00,2019-04-24 21:00:00,-10.49,84.7775,47.0,993.0,994.6203,29.50946,2.458713,-3.9455132,4.7078524
2019112S04079,LORNA,SI,2019,2019-04-25 00:00:00+00:00,2019-04-25 00:00:00,-10.5,85.0,50.0,992.0,996.54126,28.80606,4.0242004,-4.3426666,5.9205523
2019112S04079,LORNA,SI,2019,2019-04-25 03:00:00+00:00,2019-04-25 03:00:00,-10.485,85.275,50.0,991.0,997.2675,28.789938,3.8454106,-3.8732095,5.531993
2019112S04079,LORNA,SI,2019,2019-04-25 06:00:00+00:00,2019-04-25 06:00:00,-10.5,85.55,50.0,991.0,996.1478,28.78399,8.265314,-4.880246,9.668219
2019112S04079,LORNA,SI,2019,2019-04-25 09:00:00+00:00,2019-04-25 09:00:00,-10.61,85.7575,50.0,991.0,994.78094,28.806225,11.15573,-5.0865207,12.282484
2019112S04079,LORNA,SI,2019,2019-04-25 12:00:00+00:00,2019-04-25 12:00:00,-10.75,85.95,50.0,991.0,993.93024,28.838482,10.600955,-3.9728637,11.498686
2019112S04079,LORNA,SI,2019,2019-04-25 15:00:00+00:00,2019-04-25 15:00:00,-10.8575,86.16,52.0,989.0,995.41437,28.811317,11.2019005,-5.0685964,12.545558
2019112S04079,LORNA,SI,2019,2019-04-25 18:00:00+00:00,2019-04-25 18:00:00,-10.95,86.4,55.0,988.0,994.6326,28.71985,10.963003,-9.167209,14.413768
2019112S04079,LORNA,SI,2019,2019-04-25 21:00:00+00:00,2019-04-25 21:00:00,-11.01,86.6739,57.0,986.0,991.8467,28.571507,11.267306,-11.247792,15.997451
2019112S04079,LORNA,SI,2019,2019-04-26 00:00:00+00:00,2019-04-26 00:00:00,-11.1,87.0,60.0,984.0,990.8559,27.860992,9.758535,-10.159348,14.106267
2019112S04079,LORNA,SI,2019,2019-04-26 03:00:00+00:00,2019-04-26 03:00:00,-11.2325,87.3889,60.0,984.0,992.05005,27.69267,5.4295793,-7.071041,9.05998
2019112S04079,LORNA,SI,2019,2019-04-26 06:00:00+00:00,2019-04-26 06:00:00,-11.5,87.8,60.0,985.0,990.72485,27.626423,5.1279054,-5.843692,7.9388375
2019112S04079,LORNA,SI,2019,2019-04-26 09:00:00+00:00,2019-04-26 09:00:00,-12.0288,88.2233,60.0,985.0,989.6387,27.753164,3.5598037,-1.5554159,4.6110234
2019112S04079,LORNA,SI,2019,2019-04-26 12:00:00+00:00,2019-04-26 12:00:00,-12.55,88.55,60.0,985.0,990.25616,27.87572,2.559897,-1.29534,4.1313853
2019112S04079,LORNA,SI,2019,2019-04-26 15:00:00+00:00,2019-04-26 15:00:00,-12.7549,88.674,62.0,982.0,991.7319,27.971825,4.0548816,-4.289258,6.1831284
2019112S04079,LORNA,SI,2019,2019-04-26 18:00:00+00:00,2019-04-26 18:00:00,-12.9,88.7,65.0,980.0,992.5867,28.057476,9.135419,-1.7444519,9.47065
2019112S04079,LORNA,SI,2019,2019-04-26 21:00:00+00:00,2019-04-26 21:00:00,-13.2138,88.7612,65.0,980.0,991.4258,28.183466,10.9912,-3.964531,11.724194
2019112S04079,LORNA,SI,2019,2019-04-27 00:00:00+00:00,2019-04-27 00:00:00,-13.55,88.8,65.0,981.0,990.1469,27.802204,7.591643,-9.495816,12.492901
2019112S04079,LORNA,SI,2019,2019-04-27 03:00:00+00:00,2019-04-27 03:00:00,-13.815,88.8075,62.0,982.0,988.2815,27.836918,3.5401416,-8.050145,10.058749
2019112S04079,LORNA,SI,2019,2019-04-27 06:00:00+00:00,2019-04-27 06:00:00,-14.05,88.8,60.0,984.0,988.5205,27.832556,8.816989,-4.133609,10.447003
2019112S04079,LORNA,SI,2019,2019-04-27 09:00:00+00:00,2019-04-27 09:00:00,-14.2712,88.7888,57.0,985.0,987.5398,27.792372,10.623786,-3.1951594,11.479777
2019112S04079,LORNA,SI,2019,2019-04-27 12:00:00+00:00,2019-04-27 12:00:00,-14.5,88.8,55.0,987.0,987.3285,27.730915,4.8284545,-6.0460052,8.108468
2019112S04079,LORNA,SI,2019,2019-04-27 15:00:00+00:00,2019-04-27 15:00:00,-14.7488,88.86,57.0,985.0,988.6885,27.60123,-0.9270628,-7.215113,7.3095245
2019112S04079,LORNA,SI,2019,2019-04-27 18:00:00+00:00,2019-04-27 18:00:00,-15.05,88.95,60.0,983.0,989.21295,27.308258,-0.9336902,-7.8307676,8.777278
2019112S04079,LORNA,SI,2019,2019-04-27 21:00:00+00:00,2019-04-27 21:00:00,-15.4162,89.0277,65.0,982.0,987.3572,27.048315,4.7306514,-9.225198,10.823255
2019112S04079,LORNA,SI,2019,2019-04-28 00:00:00+00:00,2019-04-28 00:00:00,-15.85,89.15,70.0,982.0,986.0357,26.723122,4.120059,-7.8159704,10.200709
2019112S04079,LORNA,SI,2019,2019-04-28 03:00:00+00:00,2019-04-28 03:00:00,-16.3201,89.3637,77.0,974.0,988.3373,26.598988,-1.1514302,-12.145669,12.971144
2019112S04079,LORNA,SI,2019,2019-04-28 06:00:00+00:00,2019-04-28 06:00:00,-16.85,89.6,85.0,967.0,989.1875,26.681011,-7.913979,-15.906816,18.05428
2019112S04079,LORNA,SI,2019,2019-04-28 09:00:00+00:00,2019-04-28 09:00:00,-17.4462,89.8012,87.0,966.0,988.50946,26.607822,-11.933549,-17.15241,21.058914
2019112S04079,LORNA,SI,2019,2019-04-28 12:00:00+00:00,2019-04-28 12:00:00,-18.05,89.95,90.0,965.0,990.63336,26.259527,-12.159667,-14.863384,19.546785
2019112S04079,LORNA,SI,2019,2019-04-28 15:00:00+00:00,2019-04-28 15:00:00,-18.5899,90.071,85.0,970.0,991.22925,25.88338,-9.567151,-17.84727,20.601084
2019112S04079,LORNA,SI,2019,2019-04-28 18:00:00+00:00,2019-04-28 18:00:00,-19.1,90.05,80.0,975.0,991.9732,25.605856,-9.018027,-20.680605,22.673985
2019112S04079,LORNA,SI,2019,2019-04-28 21:00:00+00:00,2019-04-28 21:00:00,-19.6152,89.7805,72.0,979.0,991.9533,25.259796,-7.0435233,-20.478989,21.755362
2019112S04079,LORNA,SI,2019,2019-04-29 00:00:00+00:00,2019-04-29 00:00:00,-20.1,89.45,65.0,984.0,993.98926,25.02822,-5.200483,-18.647902,19.397497
2019112S04079,LORNA,SI,2019,2019-04-29 03:00:00+00:00,2019-04-29 03:00:00,-20.5662,89.2586,57.0,987.0,995.96063,25.160181,-5.6466846,-18.754925,19.612228
2019112S04079,LORNA,SI,2019,2019-04-29 06:00:00+00:00,2019-04-29 06:00:00,-20.95,89.15,50.0,991.0,995.5293,25.110954,-2.7580128,-15.408963,15.735525
2019112S04079,LORNA,SI,2019,2019-04-29 09:00:00+00:00,2019-04-29 09:00:00,-21.1937,89.1024,45.0,995.0,995.87787,24.963947,-0.90149903,-5.2065506,6.5709214
2019112S04079,LORNA,SI,2019,2019-04-29 12:00:00+00:00,2019-04-29 12:00:00,-21.4,89.1,40.0,999.0,997.94525,24.876617,-2.6968744,-0.60933596,5.087472
2019112S04079,LORNA,SI,2019,2019-04-29 15:00:00+00:00,2019-04-29 15:00:00,-21.6663,89.0925,37.0,1000.0,999.1405,24.777111,-3.0439606,-2.4482982,4.7099524
2019112S04079,LORNA,SI,2019,2019-04-29 18:00:00+00:00,2019-04-29 18:00:00,-22.0,89.1,35.0,1002.0,999.5692,24.669586,-2.591156,-6.131372,6.680265
2019112S04079,LORNA,SI,2019,2019-04-29 21:00:00+00:00,2019-04-29 21:00:00,-22.42,89.1323,32.0,1002.0,999.3432,24.410809,-3.4065287,-7.414452,8.400695
2019112S04079,LORNA,SI,2019,2019-04-30 00:00:00+00:00,2019-04-30 00:00:00,-22.9,89.1571,30.0,1003.0,1000.5979,23.981632,-0.72588575,-8.757611,8.883413
2019112S04079,LORNA,SI,2019,2019-04-30 03:00:00+00:00,2019-04-30 03:00:00,-23.4042,89.1144,27.0,1003.0,1003.0521,23.840982,0.05285098,-6.173165,6.275024
2019112S04079,LORNA,SI,2019,2019-04-30 06:00:00+00:00,2019-04-30 06:00:00,-23.9,89.075,25.0,1004.0,1002.7861,23.815495,-1.4463452,-4.928975,5.358549
2019112S10053,KENNETH,SI,2019,2019-04-21 18:00:00+00:00,2019-04-21 18:00:00,-9.6,53.0,20.0,1005.0,1007.95386,29.764898,-3.9875946,0.81719667,4.0707335
2019112S10053,KENNETH,SI,2019,2019-04-21 21:00:00+00:00,2019-04-21 21:00:00,-9.51131,52.69,22.0,1004.0,1007.0515,29.7715,-2.2601776,1.6467069,2.807673
2019112S10053,KENNETH,SI,2019,2019-04-22 00:00:00+00:00,2019-04-22 00:00:00,-9.45,52.4,25.0,1004.0,1005.2172,29.84271,-2.7726684,1.7478364,3.5634687
2019112S10053,KENNETH,SI,2019,2019-04-22 03:00:00+00:00,2019-04-22 03:00:00,-9.44124,52.1488,25.0,1004.0,1006.3632,29.83474,-3.0282874,2.9974816,4.587302
2019112S10053,KENNETH,SI,2019,2019-04-22 06:00:00+00:00,2019-04-22 06:00:00,-9.5,51.95,25.0,1004.0,1007.17126,29.843023,-2.3731627,4.7322755,5.3176656
2019112S10053,KENNETH,SI,2019,2019-04-22 09:00:00+00:00,2019-04-22 09:00:00,-9.63497,51.81,27.0,1003.0,1005.6421,29.8389,-1.5533757,2.7015998,3.2499087
2019112S10053,KENNETH,SI,2019,2019-04-22 12:00:00+00:00,2019-04-22 12:00:00,-9.8,51.7,30.0,1002.0,1005.00323,29.816149,1.7166272,3.6985059,4.122919
2019112S10053,KENNETH,SI,2019,2019-04-22 15:00:00+00:00,2019-04-22 15:00:00,-9.93245,51.6012,32.0,1000.0,1005.4734,29.797594,-0.62921095,3.7019236,3.8598232
2019112S10053,KENNETH,SI,2019,2019-04-22 18:00:00+00:00,2019-04-22 18:00:00,-10.05,51.45,35.0,999.0,1006.5306,29.80443,-1.0771698,0.3467218,1.2890334
2019112S10053,KENNETH,SI,2019,2019-04-22 21:00:00+00:00,2019-04-22 21:00:00,-10.1649,51.2063,37.0,998.0,1005.50397,29.804846,-0.60901856,-1.2602344,1.7885118
2019112S10053,KENNETH,SI,2019,2019-04-23 00:00:00+00:00,2019-04-23 00:00:00,-10.25,50.85,40.0,997.0,1003.2515,28.908894,-2.685861,-6.375174,6.9188027
2019112S10053,KENNETH,SI,2019,2019-04-23 03:00:00+00:00,2019-04-23 03:00:00,-10.2751,50.3649,42.0,997.0,1003.3994,28.903765,-3.8772774,-7.505707,8.574662
2019112S10053,KENNETH,SI,2019,2019-04-23 06:00:00+00:00,2019-04-23 06:00:00,-10.3,49.85,45.0,998.0,1004.64435,29.17444,0.97958374,-8.885933,9.677337
2019112S10053,KENNETH,SI,2019,2019-04-23 09:00:00+00:00,2019-04-23 09:00:00,-10.396,49.4725,50.0,995.0,1004.7654,29.349127,3.1837974,-11.506658,12.176824
2019112S10053,KENNETH,SI,2019,2019-04-23 12:00:00+00:00,2019-04-23 12:00:00,-10.5,49.05,55.0,993.0,1002.57916,29.422174,2.0576873,-11.99501,12.170909
2019112S10053,KENNETH,SI,2019,2019-04-23 15:00:00+00:00,2019-04-23 15:00:00,-10.5615,48.4113,60.0,983.0,1001.33057,29.722239,-2.340739,-8.945326,9.702034
2019112S10053,KENNETH,SI,2019,2019-04-23 18:00:00+00:00,2019-04-23 18:00:00,-10.6,47.75,65.0,974.0,1002.3005,29.624323,-1.1834259,-4.6486845,6.1490746
2019112S10053,KENNETH,SI,2019,2019-04-23 21:00:00+00:00,2019-04-23 21:00:00,-10.6135,47.2599,67.0,972.0,1000.9926,29.539919,-0.7506043,-3.6932287,6.888137
2019112S10053,KENNETH,SI,2019,2019-04-24 00:00:00+00:00,2019-04-24 00:00:00,-10.65,46.8,70.0,970.0,998.4599,29.465572,-3.8991065,-6.758436,9.181836
2019112S10053,KENNETH,SI,2019,2019-04-24 03:00:00+00:00,2019-04-24 03:00:00,-10.7636,46.28,75.0,966.0,999.2873,29.757668,-1.9298986,-4.219884,4.9019194
2019112S10053,KENNETH,SI,2019,2019-04-24 06:00:00+00:00,2019-04-24 06:00:00,-10.9,45.7,80.0,963.0,1001.10986,29.802017,0.00232666,-4.4875164,6.936126
2019112S10053,KENNETH,SI,2019,2019-04-24 09:00:00+00:00,2019-04-24 09:00:00,-11.0189,45.0063,85.0,959.0,999.7746,29.940308,0.2553797,0.80725056,1.9656368
2019112S10053,KENNETH,SI,2019,2019-04-24 12:00:00+00:00,2019-04-24 12:00:00,-11.1,44.35,90.0,956.0,997.8856,29.7753,5.7051024,5.6516786,10.105855
2019112S10053,KENNETH,SI,2019,2019-04-24 15:00:00+00:00,2019-04-24 15:00:00,-11.0922,43.8911,97.0,952.0,998.44226,29.689766,13.043582,6.0329123,14.882876
2019112S10053,KENNETH,SI,2019,2019-04-24 18:00:00+00:00,2019-04-24 18:00:00,-11.1,43.5,105.0,948.0,1000.2395,29.80108,14.113108,0.81674194,14.217571
2019112S10053,KENNETH,SI,2019,2019-04-24 21:00:00+00:00,2019-04-24 21:00:00,-11.2275,43.0426,112.0,942.0,998.5237,29.7395,13.036793,-1.5471643,13.394459
2019112S10053,KENNETH,SI,2019,2019-04-25 00:00:00+00:00,2019-04-25 00:00:00,-11.4,42.6,120.0,936.0,994.03656,29.25821,14.051466,-7.9793463,17.234474
2019112S10053,KENNETH,SI,2019,2019-04-25 03:00:00+00:00,2019-04-25 03:00:00,-11.5461,42.2286,122.0,935.0,991.0801,29.31295,7.3668137,-11.491785,15.341821
2019112S10053,KENNETH,SI,2019,2019-04-25 06:00:00+00:00,2019-04-25 06:00:00,-11.7,41.85,125.0,934.0,995.87366,29.16942,0.8941028,-11.248645,12.080687
2019112S10053,KENNETH,SI,2019,2019-04-25 09:00:00+00:00,2019-04-25 09:00:00,-11.8825,41.3826,122.0,938.0,996.02325,29.175224,-1.9654427,-8.848276,12.674902
2019112S10053,KENNETH,SI,2019,2019-04-25 12:00:00+00:00,2019-04-25 12:00:00,-12.05,40.9,120.0,942.0,994.0108,29.299263,-1.2575214,-5.20302,11.420643
2019116N02090,FANI,NI,2019,2019-04-25 18:00:00+00:00,2019-04-25 18:00:00,1.9,90.2,25.0,1004.0,1007.7937,30.50067,-4.0948486,-2.2927558,4.9457636
2019116N02090,FANI,NI,2019,2019-04-25 21:00:00+00:00,2019-04-25 21:00:00,2.05999,90.1225,25.0,1003.0,1005.5425,30.525234,-0.8727709,-5.888958,6.0718923
2019116N02090,FANI,NI,2019,2019-04-26 00:00:00+00:00,2019-04-26 00:00:00,2.2,90.0,25.0,1003.0,1006.23584,30.163727,2.6083405,-1.6982148,3.1563177
2019116N02090,FANI,NI,2019,2019-04-26 03:00:00+00:00,2019-04-26 03:00:00,2.32001,89.82,25.0,1003.0,1008.26324,30.17084,2.933228,-2.3964353,3.9764073
2019116N02090,FANI,NI,2019,2019-04-26 06:00:00+00:00,2019-04-26 06:00:00,2.5,89.7,25.0,1003.0,1007.2734,30.225445,0.9286865,-5.2196684,5.389138
2019116N02090,FANI,NI,2019,2019-04-26 09:00:00+00:00,2019-04-26 09:00:00,2.82,89.7625,25.0,1003.0,1005.5394,30.289167,2.620646,-2.8992975,4.014588
2019116N02090,FANI,NI,2019,2019-04-26 12:00:00+00:00,2019-04-26 12:00:00,3.2,89.76,25.0,1003.0,1005.8091,30.290337,3.0682173,-0.62026185,3.180722
2019116N02090,FANI,NI,2019,2019-04-26 15:00:00+00:00,2019-04-26 15:00:00,3.50645,89.6658,27.0,1003.0,1006.8841,30.246185,1.7208924,-0.505243,2.8592823
2019116N02090,FANI,NI,2019,2019-04-26 18:00:00+00:00,2019-04-26 18:00:00,3.81429,89.5429,30.0,1004.0,1006.01416,30.28176,2.4484177,4.178231,6.3824267
2019116N02090,FANI,NI,2019,2019-04-26 21:00:00+00:00,2019-04-26 21:00:00,4.17227,89.4216,32.0,1003.0,1003.1233,30.367039,5.557996,4.335918,7.6843863
2019116N02090,FANI,NI,2019,2019-04-27 00:00:00+00:00,2019-04-27 00:00:00,4.55,89.4,35.0,1003.0,1004.0893,30.369587,-3.9779272,3.3912933,5.7376814
2019116N02090,FANI,NI,2019,2019-04-27 03:00:00+00:00,2019-04-27 03:00:00,4.86375,89.4075,40.0,1000.0,1006.40375,30.38463,-3.1726546,6.0710897,7.9241114
2019116N02090,FANI,NI,2019,2019-04-27 06:00:00+00:00,2019-04-27 06:00:00,5.15,89.4,45.0,998.0,1005.68195,30.370329,0.007496338,8.118071,9.072401
2019116N02090,FANI,NI,2019,2019-04-27 09:00:00+00:00,2019-04-27 09:00:00,5.49995,89.3275,45.0,997.0,1002.46594,30.360378,-0.97196627,9.119037,9.236318
2019116N02090,FANI,NI,2019,2019-04-27 12:00:00+00:00,2019-04-27 12:00:00,6.0,89.2,45.0,996.0,1003.692,30.413141,-8.185608,-3.094052,8.987568
2019116N02090,FANI,NI,2019,2019-04-27 15:00:00+00:00,2019-04-27 15:00:00,6.35138,88.9038,45.0,996.0,1006.29834,30.46191,-6.218063,-2.6686788,7.058469
2019116N02090,FANI,NI,2019,2019-04-27 18:00:00+00:00,2019-04-27 18:00:00,6.6,88.45,45.0,996.0,1006.7063,30.55111,-0.266073,-4.3472133,4.9203815
2019116N02090,FANI,NI,2019,2019-04-27 21:00:00+00:00,2019-04-27 21:00:00,6.82869,88.155,45.0,997.0,1004.13776,30.69749,-1.0135994,-8.854397,9.111664
2019116N02090,FANI,NI,2019,2019-04-28 00:00:00+00:00,2019-04-28 00:00:00,7.1,88.1,45.0,998.0,1004.6701,30.30777,-0.57146424,-8.158861,8.288876
2019116N02090,FANI,NI,2019,2019-04-28 03:00:00+00:00,2019-04-28 03:00:00,7.19624,88.0887,45.0,998.0,1006.16614,30.320473,3.7451503,-7.0125527,8.218543
2019116N02090,FANI,NI,2019,2019-04-28 06:00:00+00:00,2019-04-28 06:00:00,7.35,88.05,45.0,998.0,1005.26843,30.306755,8.407193,-4.4249406,9.853122
2019116N02090,FANI,NI,2019,2019-04-28 09:00:00+00:00,2019-04-28 09:00:00,7.60375,87.8825,45.0,997.0,1003.6426,30.221132,8.890196,-4.6807103,10.316794
2019116N02090,FANI,NI,2019,2019-04-28 12:00:00+00:00,2019-04-28 12:00:00,7.95,87.6,45.0,996.0,1004.4779,30.241442,1.3792005,-9.790923,9.908996
2019116N02090,FANI,NI,2019,2019-04-28 15:00:00+00:00,2019-04-28 15:00:00,8.0675,87.5037,45.0,995.0,1006.1131,30.28351,3.839948,-9.73775,10.512675
2019116N02090,FANI,NI,2019,2019-04-28 18:00:00+00:00,2019-04-28 18:00:00,8.2,87.45,45.0,995.0,1005.5092,30.334059,5.5006447,-9.605996,11.145412
2019116N02090,FANI,NI,2019,2019-04-28 21:00:00+00:00,2019-04-28 21:00:00,8.38124,87.4075,45.0,992.0,1002.6543,30.342295,7.3739567,-9.8555,12.36932
2019116N02090,FANI,NI,2019,2019-04-29 00:00:00+00:00,2019-04-29 00:00:00,8.6,87.35,45.0,989.0,1002.15784,29.624626,4.798697,-10.779776,11.827116
2019116N02090,FANI,NI,2019,2019-04-29 03:00:00+00:00,2019-04-29 03:00:00,8.83877,87.2426,47.0,987.0,1004.3735,29.618141,7.492754,-9.551472,12.230112
2019116N02090,FANI,NI,2019,2019-04-29 06:00:00+00:00,2019-04-29 06:00:00,9.3,87.15,50.0,985.0,1003.6141,29.58275,8.59937,-5.804237,10.450788
2019116N02090,FANI,NI,2019,2019-04-29 09:00:00+00:00,2019-04-29 09:00:00,9.77873,87.1036,55.0,986.0,1000.46747,29.824322,10.413038,-6.0522723,12.209026
2019116N02090,FANI,NI,2019,2019-04-29 12:00:00+00:00,2019-04-29 12:00:00,10.2,87.05,60.0,987.0,999.25977,29.967945,9.218399,4.0195704,10.3038
2019116N02090,FANI,NI,2019,2019-04-29 15:00:00+00:00,2019-04-29 15:00:00,10.525,86.94,65.0,984.0,998.93176,29.9568,9.017319,0.7322705,9.596903
2019116N02090,FANI,NI,2019,2019-04-29 18:00:00+00:00,2019-04-29 18:00:00,10.9,86.75,70.0,981.0,999.6807,30.152203,11.456696,1.5309327,11.568938
2019116N02090,FANI,NI,2019,2019-04-29 21:00:00+00:00,2019-04-29 21:00:00,11.2675,86.6074,77.0,976.0,997.4862,30.330246,15.989912,3.132572,16.426264
2019116N02090,FANI,NI,2019,2019-04-30 00:00:00+00:00,2019-04-30 00:00:00,11.8,86.5,85.0,971.0,994.38,29.66944,6.6695986,17.170269,18.73338
2019116N02090,FANI,NI,2019,2019-04-30 03:00:00+00:00,2019-04-30 03:00:00,12.3437,86.1938,87.0,969.0,993.122,29.816467,-1.8935214,15.644538,16.742453
2019116N02090,FANI,NI,2019,2019-04-30 06:00:00+00:00,2019-04-30 06:00:00,12.7,85.75,90.0,967.0,989.38434,30.057917,-1.730896,8.678232,10.1825075
2019116N02090,FANI,NI,2019,2019-04-30 09:00:00+00:00,2019-04-30 09:00:00,13.0226,85.3175,92.0,965.0,986.0728,30.186789,-3.3381815,-1.0405916,7.391391
2019116N02090,FANI,NI,2019,2019-04-30 12:00:00+00:00,2019-04-30 12:00:00,13.25,84.8,95.0,964.0,988.55725,30.295025,3.9793763,-9.560196,10.451226
2019116N02090,FANI,NI,2019,2019-04-30 15:00:00+00:00,2019-04-30 15:00:00,13.3749,84.5524,100.0,959.0,990.03326,30.369425,7.5334506,-6.1653633,11.701194
2019116N02090,FANI,NI,2019,2019-04-30 18:00:00+00:00,2019-04-30 18:00:00,13.5,84.4,105.0,955.0,991.6691,30.451666,16.010946,0.6544342,16.315199
2019116N02090,FANI,NI,2019,2019-04-30 21:00:00+00:00,2019-04-30 21:00:00,13.65,84.2063,105.0,953.0,989.95215,30.51368,17.235556,4.9720902,18.21549
2019116N02090,FANI,NI,2019,2019-05-01 00:00:00+00:00,2019-05-01 00:00:00,13.9,84.05,105.0,952.0,986.68256,30.093737,13.279845,6.88954,15.630244
2019116N02090,FANI,NI,2019,2019-05-01 03:00:00+00:00,2019-05-01 03:00:00,14.0675,83.985,105.0,951.0,984.58527,30.114386,10.725903,3.1418653,11.559506
2019116N02090,FANI,NI,2019,2019-05-01 06:00:00+00:00,2019-05-01 06:00:00,14.2,84.0,105.0,951.0,983.3063,30.146198,7.742401,11.95961,14.465989
2019116N02090,FANI,NI,2019,2019-05-01 09:00:00+00:00,2019-05-01 09:00:00,14.4963,84.1212,105.0,951.0,978.2434,30.243113,-0.62561387,14.014246,14.262626
2019116N02090,FANI,NI,2019,2019-05-01 12:00:00+00:00,2019-05-01 12:00:00,14.85,84.15,105.0,951.0,975.41785,30.223892,-4.896021,5.494708,11.833362
2019116N02090,FANI,NI,2019,2019-05-01 15:00:00+00:00,2019-05-01 15:00:00,15.05,84.1675,105.0,951.0,977.1452,30.200298,-6.268261,6.5854626,10.992725
2019116N02090,FANI,NI,2019,2019-05-01 18:00:00+00:00,2019-05-01 18:00:00,15.2,84.2,105.0,951.0,975.98346,30.194635,-0.89747316,6.0167723,10.448791
2019116N02090,FANI,NI,2019,2019-05-01 21:00:00+00:00,2019-05-01 21:00:00,15.4775,84.3212,107.0,946.0,973.7219,30.24401,4.1682034,1.0976253,7.761855
2019116N02090,FANI,NI,2019,2019-05-02 00:00:00+00:00,2019-05-02 00:00:00,15.85,84.55,110.0,941.0,975.32996,29.608883,2.2658832,-1.1578052,10.087486
2019116N02090,FANI,NI,2019,2019-05-02 03:00:00+00:00,2019-05-02 03:00:00,16.2425,84.6612,115.0,937.0,977.2764,29.828577,5.9294305,0.6850353,9.198014
2019116N02090,FANI,NI,2019,2019-05-02 06:00:00+00:00,2019-05-02 06:00:00,16.75,84.8,120.0,934.0,975.70154,30.037165,2.5692475,2.9731567,5.303761
2019116N02090,FANI,NI,2019,2019-05-02 09:00:00+00:00,2019-05-02 09:00:00,17.1612,84.8001,135.0,917.0,975.98834,30.228104,12.256641,1.1426088,14.329824
2019116N02090,FANI,NI,2019,2019-05-02 12:00:00+00:00,2019-05-02 12:00:00,17.55,84.8,150.0,900.0,977.18115,29.897594,12.972489,0.25684205,15.259061
2019116N02090,FANI,NI,2019,2019-05-02 15:00:00+00:00,2019-05-02 15:00:00,17.875,84.8813,147.0,902.0,978.4931,29.607592,7.315702,4.4686346,15.241403
2019116N02090,FANI,NI,2019,2019-05-02 18:00:00+00:00,2019-05-02 18:00:00,18.25,85.0,145.0,905.0,978.2981,29.622711,3.5355988,4.766388,5.9345527
2019116N02090,FANI,NI,2019,2019-05-02 21:00:00+00:00,2019-05-02 21:00:00,18.635,85.2175,140.0,911.0,979.3729,29.583475,1.8566247,9.762496,14.527734
2019116N02090,FANI,NI,2019,2019-05-03 00:00:00+00:00,2019-05-03 00:00:00,19.1,85.5,135.0,918.0,977.9441,29.519537,0.6635925,13.460089,16.697893
2019127S06130,LILI,SI,2019,2019-05-06 12:00:00+00:00,2019-05-06 12:00:00,-5.6,129.9,20.0,1005.0,1008.5067,29.433659,-3.5873322,-1.6835138,4.166631
2019127S06130,LILI,SI,2019,2019-05-06 15:00:00+00:00,2019-05-06 15:00:00,-5.7,129.848,20.0,1005.0,1007.78015,29.444118,-3.1246712,-4.5580254,5.726027
2019127S06130,LILI,SI,2019,2019-05-06 18:00:00+00:00,2019-05-06 18:00:00,-5.8,129.8,20.0,1005.0,1006.3966,29.449596,-0.23010498,-4.318455,4.562734
