era5_sst_c,era5_msl_hpa,era5_wind10_ms,lat,lon,month_sin,month_cos,era5_u10,era5_v10,basin_NI,basin_SI,basin_SP,basin_WP,basin_nan,target
29.50946,994.6203,4.7078524,-10.49,84.7775,0.8660254037844387,-0.4999999999999998,2.458713,-3.9455132,False,True,False,False,False,47.0
29.173113,999.1335,5.341972,-13.571,176.114,0.49999999999999994,0.8660254037844387,5.1474442,0.95686054,False,False,True,False,False,30.0
29.444958,1010.24554,4.4216137,27.8,-87.6,-0.5000000000000001,-0.8660254037844386,-2.4158556,-3.6231592,False,False,False,False,True,30.0
28.860632,1010.0318,5.2286386,19.5072,-110.965,-0.8660254037844384,-0.5000000000000004,-3.9122248,-3.45699,False,False,False,False,False,37.0
30.531754,1005.881,3.8974216,26.9,-111.4,-1.0,-1.8369701987210297e-16,3.3955626,0.8302094,False,False,False,False,False,35.0
30.022272,1000.808,5.9830656,-8.0,168.6,0.49999999999999994,0.8660254037844387,4.5207977,3.8508515,False,False,True,False,False,25.0
28.408043,985.7888,13.189759,13.975,136.575,-0.5000000000000004,0.8660254037844384,-1.7149957,-12.9530945,False,False,False,True,False,60.0
26.15109,1003.3591,8.6048765,14.5645,114.846,-2.4492935982947064e-16,1.0,-8.203129,0.15593655,False,False,False,True,False,32.0
28.764544,1003.15216,9.082151,27.2301,-67.4576,-1.0,-1.8369701987210297e-16,6.7806616,5.5996213,False,False,False,False,True,55.0
28.10669,1002.77423,7.489267,-11.1362,46.8962,-2.4492935982947064e-16,1.0,4.581597,-5.486887,False,True,False,False,False,97.0
25.521694,999.50714,11.189687,17.8721,-145.093,-0.5000000000000001,-0.8660254037844386,-9.889787,1.1748661,False,False,False,False,False,97.0
30.446768,988.37195,9.822369,17.075,128.918,-0.8660254037844384,-0.5000000000000004,9.416037,-0.09254231,False,False,False,True,False,65.0
28.877184,989.4992,5.5761156,12.3356,138.761,-0.5000000000000004,0.8660254037844384,4.539572,2.6945164,False,False,False,True,False,70.0
28.054564,1007.1486,3.1292953,-11.055,90.5076,-0.5000000000000004,0.8660254037844384,-1.2899171,2.7074807,False,True,False,False,False,22.0
28.631857,995.88055,3.8195434,22.3843,128.687,-1.0,-1.8369701987210297e-16,3.401373,0.5526425,False,False,False,True,False,30.0
27.767925,1009.05115,4.4430842,10.8,-28.1,-1.0,-1.8369701987210297e-16,-4.0641565,-0.091585085,False,False,False,False,True,35.0
28.843952,1004.75116,4.9483275,-14.4,52.35,1.0,6.123233995736766e-17,3.7373207,2.573813,False,True,False,False,False,35.0
28.407185,985.2513,10.868779,24.5,-93.1,-0.8660254037844386,0.5000000000000001,-7.3537874,-1.0865387,False,False,False,False,True,100.0
28.142487,1002.08435,5.49749,18.75,126.125,-0.5000000000000004,0.8660254037844384,-3.7292938,-0.9322052,False,False,False,True,False,45.0
29.391169,1000.7685,11.764571,-15.0,65.55,0.8660254037844386,0.5000000000000001,8.395612,-8.174454,False,True,False,False,False,30.0
28.314869,999.77875,8.78555,14.4,-116.1,-0.8660254037844386,0.5000000000000001,-7.3147426,-3.820028,False,False,False,False,False,65.0
27.933355,1003.4867,6.430288,11.9,-130.3,-0.5000000000000001,-0.8660254037844386,-1.3214191,4.7017064,False,False,False,False,False,70.0
28.944418,1005.91364,8.441335,16.8648,-54.4925,-1.0,-1.8369701987210297e-16,-6.333585,5.1174135,False,False,False,False,True,75.0
24.783604,1001.4408,7.9250135,21.4723,-123.958,-1.0,-1.8369701987210297e-16,-7.355232,-1.9724699,False,False,False,False,False,40.0
28.141754,993.7537,3.9591215,-13.0,53.75,0.8660254037844386,0.5000000000000001,3.858612,0.88642883,False,True,False,False,False,70.0
26.85442,986.51294,12.669398,28.225,142.55,-0.8660254037844386,0.5000000000000001,8.900783,8.335828,False,False,False,True,False,90.0
29.804743,1007.1532,12.745332,16.65,136.825,-0.8660254037844386,0.5000000000000001,-5.561072,11.284684,False,False,False,True,False,55.0
28.10407,1003.8355,8.418913,15.765,-21.235,-1.0,-1.8369701987210297e-16,2.0461748,8.153033,False,False,False,False,True,32.0
28.007336,1005.7146,15.304255,24.9671,129.501,-0.8660254037844386,0.5000000000000001,-8.192623,12.891643,False,False,False,True,False,72.0
28.652046,978.9239,11.20343,26.825,125.175,-1.0,-1.8369701987210297e-16,0.08148987,10.360371,False,False,False,True,False,120.0
25.625406,975.84467,6.129466,-25.095,159.148,0.8660254037844386,0.5000000000000001,0.13984673,-3.4017034,False,False,True,False,False,50.0
30.302114,1003.2427,5.4156585,20.0734,126.276,-0.8660254037844384,-0.5000000000000004,0.83996344,5.3302135,False,False,False,True,False,27.0
28.58238,999.4438,6.7099123,6.31102,56.8031,-2.4492935982947064e-16,1.0,4.427706,-3.85829,True,False,False,False,False,32.0
26.977186,1000.41974,5.9957185,-18.2848,85.3949,1.0,6.123233995736766e-17,0.37446377,-5.694398,False,True,False,False,False,42.0
24.542034,1000.70715,4.7407236,-20.5511,100.05,0.49999999999999994,0.8660254037844387,-4.50295,-0.4758307,False,True,False,False,False,27.0
27.216434,986.24854,10.412275,14.9048,-39.3376,-1.0,-1.8369701987210297e-16,-8.900139,-2.9729435,False,False,False,False,True,100.0
29.80443,1006.5306,1.2890334,-10.05,51.45,0.8660254037844387,-0.4999999999999998,-1.0771698,0.3467218,False,True,False,False,False,35.0
28.687847,979.30927,7.7264175,20.45,128.1,-0.8660254037844384,-0.5000000000000004,-6.6683683,-1.2874128,False,False,False,True,False,80.0
26.308939,1009.7882,6.1645994,21.0723,-115.115,-0.8660254037844384,-0.5000000000000004,-3.9823847,-4.4792266,False,False,False,False,False,27.0
26.815435,997.3448,10.932746,-17.6,88.3,1.0,6.123233995736766e-17,-7.825769,-6.350459,False,True,False,False,False,60.0
26.909498,984.95154,12.3022785,-19.8036,177.608,-2.4492935982947064e-16,1.0,11.075094,-4.398431,False,False,True,False,False,70.0
28.933552,1004.2644,8.551749,13.9,72.25,-0.8660254037844386,0.5000000000000001,1.5782623,-8.143393,True,False,False,False,False,50.0
27.745474,1002.5873,4.5725784,16.8849,-119.965,-1.0,-1.8369701987210297e-16,-3.0836222,1.8925421,False,False,False,False,False,100.0
28.798473,1008.29193,3.2459915,11.2,-24.6,-1.0,-1.8369701987210297e-16,1.2725812,2.7812304,False,False,False,False,True,45.0
23.478718,1008.40314,2.6459937,24.5,-113.2,-0.8660254037844384,-0.5000000000000004,-1.0898987,2.378781,False,False,False,False,False,15.0
22.866476,1008.7206,5.6772013,23.3293,-125.86,-0.8660254037844384,-0.5000000000000004,-4.390905,-3.3568766,False,False,False,False,False,20.0
28.50181,1007.7381,6.051234,-12.6571,62.9286,-2.4492935982947064e-16,1.0,-5.260457,-2.9857042,False,True,False,False,False,45.0
25.951872,987.9693,12.486759,-23.85,68.8,1.0,6.123233995736766e-17,-0.14237243,-12.247682,False,True,False,False,False,70.0
28.137848,989.3575,4.6458035,13.0,-124.0,-0.5000000000000001,-0.8660254037844386,1.0006561,-4.5367584,False,False,False,False,False,135.0
26.565353,1008.8354,3.8565264,18.3849,-32.3427,-1.0,-1.8369701987210297e-16,1.2836384,3.594257,False,False,False,False,True,32.0
28.157719,988.06683,12.3798275,12.55,112.136,-0.5000000000000004,0.8660254037844384,7.404117,-6.6449924,False,False,False,True,False,50.0
28.566961,1011.30927,10.061004,11.4923,-54.0926,-0.8660254037844384,-0.5000000000000004,-9.83484,1.5331742,False,False,False,False,True,45.0
28.078716,1006.7166,4.339282,-11.0,90.3,-0.5000000000000004,0.8660254037844384,-3.8479278,1.9077485,False,True,False,False,False,25.0
23.222105,1012.5595,2.074439,21.6,-120.8,-0.5000000000000001,-0.8660254037844386,-1.5133246,0.5012567,False,False,False,False,False,25.0
28.017427,1005.3094,2.0996623,16.4,-25.7,-1.0,-1.8369701987210297e-16,0.14321655,1.710564,False,False,False,False,True,35.0
27.212234,1007.3601,7.159823,10.5924,53.4525,-0.5000000000000004,0.8660254037844384,6.306952,-3.3481007,True,False,False,False,False,80.0
25.609333,989.27545,5.3963304,-18.25,109.65,0.49999999999999994,0.8660254037844387,2.3725433,-3.1344788,False,True,False,False,False,65.0
29.883196,994.2829,8.50467,-15.8063,117.795,1.0,6.123233995736766e-17,7.7396507,-2.2139502,False,True,False,False,False,92.0
30.62779,1002.7008,4.6577053,16.9231,118.446,-0.8660254037844384,-0.5000000000000004,-2.4201598,-3.8311546,False,False,False,True,False,30.0
27.772429,997.52515,14.848566,-19.35,74.85,0.8660254037844386,0.5000000000000001,-8.02151,-11.611717,False,True,False,False,False,90.0
23.826061,998.96484,7.428696,-21.5772,104.207,0.49999999999999994,0.8660254037844387,1.2595712,6.8427033,False,True,False,False,False,30.0
29.775972,1000.4745,5.6941333,-15.3,117.15,0.8660254037844386,0.5000000000000001,-3.9848492,-0.88913023,False,True,False,False,False,70.0
29.542389,993.12823,6.381698,27.1,-96.0,-0.5000000000000001,-0.8660254037844386,4.828879,-1.9565613,False,False,False,False,True,70.0
28.404108,986.13824,15.99222,12.625,116.45,-0.5000000000000004,0.8660254037844384,8.741119,-12.571704,False,False,False,True,False,65.0
28.508307,1007.71533,4.41447,16.225,126.25,-0.5000000000000004,0.8660254037844384,0.7909546,4.3421965,False,False,False,True,False,30.0
29.248756,1013.965,2.4318182,26.15,146.2,-0.8660254037844384,-0.5000000000000004,-0.48509765,0.73753905,False,False,False,True,False,35.0
29.66876,993.5556,20.546608,-13.7873,164.073,0.8660254037844387,-0.4999999999999998,-5.00787,-19.739916,False,False,True,False,False,80.0
29.10412,1006.79016,6.7089267,4.98752,173.597,0.49999999999999994,0.8660254037844387,-5.1054554,-4.3273516,False,False,False,True,False,15.0
23.285406,1011.9036,1.1836172,20.7,-120.5,-0.5000000000000001,-0.8660254037844386,-0.4227417,0.77689207,False,False,False,False,False,25.0
28.9041,1005.11,4.0956826,-11.9987,146.791,1.0,6.123233995736766e-17,-1.4857626,-3.8094847,False,False,True,False,False,30.0
30.067923,999.39124,3.822596,19.4315,-86.8821,-0.8660254037844386,0.5000000000000001,1.3637277,-1.6966217,False,False,False,False,True,50.0
27.265884,987.538,8.846058,15.2,-39.8,-1.0,-1.8369701987210297e-16,-5.272912,0.5767023,False,False,False,False,True,105.0
30.369425,990.03326,11.701194,13.3749,84.5524,0.8660254037844387,-0.4999999999999998,7.5334506,-6.1653633,True,False,False,False,False,100.0
29.839472,1004.68494,4.815778,16.4299,146.967,-0.8660254037844384,-0.5000000000000004,-1.7216054,4.4537196,False,False,False,True,False,15.0
25.90692,1005.70404,16.283096,17.1,107.65,-0.5000000000000004,0.8660254037844384,-10.998593,11.817265,False,False,False,True,False,75.0
28.994253,999.8648,7.629648,-16.3612,114.21,0.8660254037844387,-0.4999999999999998,-1.787151,-6.486687,False,True,False,False,False,47.0
30.885612,952.00635,14.514926,17.35,87.05,0.49999999999999994,-0.8660254037844387,3.065421,2.7149842,True,False,False,False,False,105.0
27.954567,1015.3648,8.66725,24.6,-172.1,-0.5000000000000001,-0.8660254037844386,-8.525227,-1.227218,False,False,False,False,False,35.0
30.091585,1006.32324,1.0847994,11.8,132.233,-0.8660254037844386,0.5000000000000001,0.48104423,-0.850418,False,False,False,True,False,20.0
30.462715,1000.9343,3.8346171,14.6826,71.2287,1.2246467991473532e-16,-1.0,-3.504746,0.4903359,True,False,False,False,False,32.0
26.356358,999.1002,4.3978148,-24.5512,165.144,0.8660254037844386,0.5000000000000001,1.3372686,2.0968614,False,False,True,False,False,45.0
29.286814,1005.1867,5.7260513,-6.27617,81.7611,-0.5000000000000004,0.8660254037844384,-0.3312135,-5.4963765,False,True,False,False,False,32.0
28.629524,1008.52246,2.5892286,13.035,-106.05,-0.8660254037844386,0.5000000000000001,1.4956772,1.5853976,False,False,False,False,False,25.0
28.429762,1005.3919,16.292957,25.525,130.025,-0.8660254037844386,0.5000000000000001,-6.715485,14.820402,False,False,False,True,False,65.0
30.005924,1003.7631,6.896825,10.4,71.4,1.2246467991473532e-16,-1.0,0.86788636,6.212475,True,False,False,False,False,20.0
23.873022,1001.47864,8.011298,-28.7433,86.8875,0.8660254037844386,0.5000000000000001,-6.371537,-4.060626,False,True,False,False,False,42.0
30.174168,1005.8926,5.431878,3.9925,174.808,0.49999999999999994,0.8660254037844387,2.7217517,4.5023766,False,False,False,True,False,20.0
28.497904,1003.7169,4.584482,14.9848,-19.4,-1.0,-1.8369701987210297e-16,1.6181617,-4.228111,False,False,False,False,True,27.0
27.049597,1002.6019,4.5833125,-19.15,83.9,1.0,6.123233995736766e-17,1.8077484,-2.0453138,False,True,False,False,False,40.0
28.268103,998.0064,5.0403814,26.4,-55.6,-1.0,-1.8369701987210297e-16,-3.3415534,2.5155408,False,False,False,False,True,60.0
30.083242,981.17773,16.492407,20.0637,128.912,-0.8660254037844384,-0.5000000000000004,7.291766,14.475484,False,False,False,True,False,87.0
29.3281,1002.7053,7.503293,15.5823,-100.305,-1.0,-1.8369701987210297e-16,-2.0078034,6.957407,False,False,False,False,False,37.0
28.665052,1006.3195,4.3240824,-8.71313,83.4252,-2.4492935982947064e-16,1.0,-3.0305781,2.8904448,False,True,False,False,False,17.0
29.182476,998.99023,4.1178646,-13.3,110.95,-2.4492935982947064e-16,1.0,1.0710236,-3.614088,False,True,False,False,False,35.0
27.57358,987.94666,7.608428,-17.7698,175.657,-2.4492935982947064e-16,1.0,6.533848,-2.9180145,False,False,True,False,False,60.0
28.596012,1012.028,9.971094,11.6,-54.7,-0.8660254037844384,-0.5000000000000004,-9.869767,-0.71033204,False,False,False,False,True,45.0
29.032585,1004.46185,10.313916,-12.4,145.6,1.0,6.123233995736766e-17,-7.1729603,-7.1023064,False,False,True,False,False,45.0
27.76013,1003.04364,7.127218,15.7188,58.2388,-0.5000000000000004,0.8660254037844384,-5.8709135,-3.9934967,True,False,False,False,False,25.0
29.501257,997.8661,5.600219,27.1,-95.3,-0.5000000000000001,-0.8660254037844386,1.0129371,3.2292144,False,False,False,False,True,60.0
25.335796,1010.1691,10.915382,17.8,-116.0,1.2246467991473532e-16,-1.0,-7.5013366,-7.908029,False,False,False,False,False,60.0
29.73734,1003.3418,6.1738462,16.65,134.55,-0.8660254037844386,0.5000000000000001,-5.1256824,2.4368849,False,False,False,True,False,85.0
29.855408,1008.2084,1.6787077,11.8096,157.703,-1.0,-1.8369701987210297e-16,0.23608647,1.6424204,False,False,False,True,False,20.0
29.818666,994.3151,4.6856265,23.7345,-86.8505,-0.8660254037844384,-0.5000000000000004,0.27011657,0.00011440723,False,False,False,False,True,67.0
25.005495,1004.7104,4.717273,-22.3,179.1,0.49999999999999994,0.8660254037844387,-4.1984644,1.9370203,False,False,True,False,False,20.0
29.379148,1005.95514,7.416675,7.14253,76.03,-0.8660254037844386,0.5000000000000001,-7.377292,-0.41004643,True,False,False,False,False,30.0
28.966623,1007.4999,2.6270049,16.5025,-87.7151,-0.5000000000000004,0.8660254037844384,-2.5149903,-0.21665786,False,False,False,False,True,30.0
29.044605,1010.6276,3.4589038,15.7,-62.8,-0.8660254037844384,-0.5000000000000004,-3.0128918,-0.897243,False,False,False,False,True,50.0
29.320381,1006.77313,5.999546,14.15,-108.612,-1.0,-1.8369701987210297e-16,-3.1420338,4.8682985,False,False,False,False,False,47.0
28.297369,1004.8404,9.254956,-15.0,-169.4,0.49999999999999994,0.8660254037844387,-7.1515017,-5.801584,False,False,True,False,False,20.0
27.925152,957.4588,10.2067995,25.7755,138.739,-0.8660254037844386,0.5000000000000001,-5.829492,8.202207,False,False,False,True,False,122.0
28.111929,989.8287,13.25226,22.2342,142.136,-0.8660254037844386,0.5000000000000001,-4.121445,12.201792,False,False,False,True,False,110.0
26.79149,992.99945,9.750614,-23.35,67.45,1.0,6.123233995736766e-17,3.2590852,8.371548,False,True,False,False,False,55.0
24.457193,1004.0368,7.2115088,21.7,-125.3,-1.0,-1.8369701987210297e-16,-6.745978,-1.9974279,False,False,False,False,False,40.0
29.244976,1010.2818,6.6787915,18.6,-107.6,-1.0,-1.8369701987210297e-16,-5.446871,3.7665796,False,False,False,False,False,35.0
29.557528,995.7073,4.362982,11.3792,141.559,-0.5000000000000004,0.8660254037844384,-3.0332248,-1.9510874,False,False,False,True,False,50.0
30.012936,1000.612,7.3394303,21.6,118.525,-0.8660254037844384,-0.5000000000000004,4.999151,4.702928,False,False,False,True,False,50.0
28.661451,995.052,10.177659,12.6,-122.8,-0.5000000000000001,-0.8660254037844386,-9.167518,1.0083393,False,False,False,False,False,125.0
28.895607,1003.346,4.7186804,13.5989,156.994,-0.5000000000000004,0.8660254037844384,0.8108604,4.6203628,False,False,False,True,False,37.0
29.368511,1003.99384,6.8625693,-14.65,64.85,0.8660254037844386,0.5000000000000001,-4.049223,-2.3677356,False,True,False,False,False,25.0
28.688932,1006.06836,8.99546,-7.6,82.9,-2.4492935982947064e-16,1.0,8.933233,1.0136011,False,True,False,False,False,20.0
27.790518,1006.02496,2.550785,14.8012,115.269,-0.5000000000000004,0.8660254037844384,-2.2008774,-0.6815951,False,False,False,True,False,37.0
21.608122,1010.0672,2.3655546,26.6,-120.9,-0.8660254037844384,-0.5000000000000004,-1.9811658,1.0825733,False,False,False,False,False,20.0
27.748882,1001.31134,3.052286,-23.0,38.65,0.49999999999999994,0.8660254037844387,2.3688233,-0.685495,False,True,False,False,False,45.0
25.350006,1000.9637,7.988906,21.7,-114.8,-0.8660254037844384,-0.5000000000000004,-6.3074436,3.33982,False,False,False,False,False,90.0
22.799864,1012.09326,7.001877,22.8421,-137.173,-0.5000000000000001,-0.8660254037844386,-4.4538927,-5.313773,False,False,False,False,False,25.0
28.919174,1008.83563,2.744381,12.9277,-19.6847,-0.8660254037844386,0.5000000000000001,-2.394468,1.0498259,False,False,False,False,True,30.0
29.162493,1008.13416,6.2675424,16.0667,135.367,-0.8660254037844386,0.5000000000000001,-2.2467597,-5.8138323,False,False,False,True,False,15.0
30.694235,993.105,4.0241933,15.7376,112.397,-1.0,-1.8369701987210297e-16,-2.9454238,-1.4301538,False,False,False,True,False,40.0
29.686861,1008.3512,4.794974,12.8,141.1,-1.0,-1.8369701987210297e-16,4.555145,1.4288446,False,False,False,True,False,20.0
26.354454,998.13275,9.402872,14.3624,116.639,-2.4492935982947064e-16,1.0,7.670296,0.024344567,False,False,False,True,False,45.0
29.146296,1007.1361,5.88038,5.0,162.6,0.49999999999999994,0.8660254037844387,1.1836548,5.75751,False,False,False,True,False,15.0
30.307543,1006.10895,1.6841422,-13.8997,122.065,1.0,6.123233995736766e-17,1.2181201,-0.37461087,False,True,False,False,False,22.0
28.43814,1007.97687,1.8271604,13.5,-108.0,-1.0,-1.8369701987210297e-16,1.8262177,-0.058685303,False,False,False,False,False,30.0
28.252516,992.73047,13.439931,22.075,124.6,-1.0,-1.8369701987210297e-16,9.926794,8.0967245,False,False,False,True,False,80.0
26.40274,1013.187,8.982943,18.2,-25.4,-0.8660254037844386,0.5000000000000001,-6.34712,-6.3482094,False,False,False,False,True,25.0
27.91566,1001.98663,4.194421,-23.55,38.1,0.49999999999999994,0.8660254037844387,3.2683063,1.5321112,False,True,False,False,False,30.0
25.198437,1002.9716,8.089771,18.7148,-136.293,-0.5000000000000001,-0.8660254037844386,-7.202693,-2.7878516,False,False,False,False,False,45.0
28.95529,1008.8236,7.288387,-13.1,-174.8,0.8660254037844386,0.5000000000000001,3.6538544,-6.238226,False,False,True,False,False,50.0
30.373913,993.3525,3.874093,17.35,123.35,-0.5000000000000001,-0.8660254037844386,2.0164149,-2.4224474,False,False,False,True,False,30.0
29.369625,1005.248,7.3292427,23.0423,-65.8451,-1.0,-1.8369701987210297e-16,4.8414984,3.1589603,False,False,False,False,True,55.0
26.0232,992.70026,4.4379497,19.2,-117.5,-1.0,-1.8369701987210297e-16,-2.7828064,1.2358643,False,False,False,False,False,85.0
27.588821,1008.9518,6.2580695,-15.63,169.645,-0.5000000000000004,0.8660254037844384,-0.8330969,-6.0221148,False,False,True,False,False,20.0
27.658327,999.39764,6.9647245,19.8,-111.4,-0.8660254037844384,-0.5000000000000004,-1.0781579,6.0539026,False,False,False,False,False,75.0
28.650023,1010.159,5.9512773,11.85,-108.228,-1.0,-1.8369701987210297e-16,-2.0904684,5.54618,False,False,False,False,False,30.0
28.453747,1003.6235,14.790754,12.6,120.1,-2.4492935982947064e-16,1.0,1.6314257,-14.399299,False,False,False,True,False,100.0
29.462399,995.5409,4.482411,16.0388,87.9601,-0.5000000000000004,0.8660254037844384,-2.7135882,1.1356527,True,False,False,False,False,62.0
30.442064,995.2184,2.850789,17.2693,123.517,-0.5000000000000001,-0.8660254037844386,-1.89325,-1.8711028,False,False,False,True,False,30.0
30.446596,1000.70856,2.8964405,16.7525,131.073,-0.8660254037844384,-0.5000000000000004,-0.3183219,-2.8467686,False,False,False,True,False,22.0
24.110842,999.0681,2.3604927,-20.2224,102.789,0.49999999999999994,0.8660254037844387,-1.3304543,-0.062491562,False,True,False,False,False,30.0
28.102526,999.4245,11.731769,18.85,122.925,-0.5000000000000004,0.8660254037844384,-9.843332,3.5235314,False,False,False,True,False,75.0
27.687603,1010.40936,5.6273856,11.4,-25.9,-1.0,-1.8369701987210297e-16,1.1740314,5.3165755,False,False,False,False,True,50.0
24.818903,1009.10535,3.7897043,24.6,-114.0,-1.0,-1.8369701987210297e-16,-3.648883,-1.0230834,False,False,False,False,False,25.0
28.955965,1004.3451,4.5994263,12.2333,128.767,-1.0,-1.8369701987210297e-16,-4.3694386,-1.1199044,False,False,False,True,False,20.0
25.210484,979.9346,13.455114,-27.4,161.036,0.8660254037844386,0.5000000000000001,-6.2173996,-11.429713,False,False,True,False,False,60.0
28.08259,987.1445,9.155125,-19.8958,116.465,0.8660254037844386,0.5000000000000001,7.942453,-2.3593452,False,True,False,False,False,91.0
28.225689,1008.65955,1.4320983,13.87,-106.522,-0.8660254037844386,0.5000000000000001,0.090673335,-0.9575332,False,False,False,False,False,22.0
26.296354,991.8887,14.558029,-24.4489,68.4296,0.49999999999999994,0.8660254037844387,2.447019,-14.249952,False,True,False,False,False,47.0
27.989069,984.0718,6.3017616,17.0,68.2,-0.8660254037844386,0.5000000000000001,-3.6132445,2.492981,True,False,False,False,False,135.0
29.777584,1009.2668,4.38374,16.4,-76.2,-0.8660254037844386,0.5000000000000001,-1.4380231,4.104043,False,False,False,False,True,30.0
29.327301,1005.12177,3.31476,-13.2,69.4,-2.4492935982947064e-16,1.0,-2.9814782,-0.6009723,False,True,False,False,False,20.0
28.87995,1007.5346,4.956034,16.0325,126.521,-0.5000000000000004,0.8660254037844384,-4.8120213,0.8743358,False,False,False,True,False,25.0
29.358414,1006.75146,3.798577,5.3,147.1,0.49999999999999994,0.8660254037844387,-2.5242455,-2.837558,False,False,False,True,False,15.0
28.316187,999.1492,5.5864344,-19.6,72.2,0.8660254037844386,0.5000000000000001,-0.098676145,-5.0352116,False,True,False,False,False,25.0
28.696276,1008.4515,5.757308,-7.4,83.1,-2.4492935982947064e-16,1.0,5.5044236,1.5525043,False,True,False,False,False,20.0
23.899069,1002.94434,7.0803103,20.6,-124.8,-0.5000000000000001,-0.8660254037844386,-5.872999,3.098792,False,False,False,False,False,35.0
28.178951,1006.4087,3.8469212,7.17116,129.874,0.49999999999999994,0.8660254037844387,3.694319,0.38666353,False,False,False,True,False,20.0
28.581867,1001.9954,8.418844,27.5424,-67.8652,-1.0,-1.8369701987210297e-16,4.05789,6.4426584,False,False,False,False,True,55.0
23.397291,1004.9707,2.9893868,24.3575,-117.043,-0.8660254037844384,-0.5000000000000004,-0.6235594,2.0455658,False,False,False,False,False,27.0
27.383112,1007.32355,5.8748174,11.1,126.6,0.49999999999999994,0.8660254037844387,-4.548086,3.2372546,False,False,False,True,False,20.0
27.277514,1007.70013,5.840716,17.1997,-30.6152,-1.0,-1.8369701987210297e-16,1.3053297,-5.6004143,False,False,False,False,True,32.0
29.181051,1011.8972,3.3246727,24.9574,-74.5701,-1.0,-1.8369701987210297e-16,0.34686095,3.2047224,False,False,False,False,True,30.0
30.124899,1006.9236,9.548882,24.3,-87.2,-0.8660254037844384,-0.5000000000000004,-9.31146,-0.47064635,False,False,False,False,True,65.0
30.424099,994.7765,1.9421142,18.9442,107.413,-0.8660254037844384,-0.5000000000000004,1.5542003,0.7871941,False,False,False,True,False,37.0
29.162891,1002.7913,12.445425,19.4924,-110.858,-0.8660254037844384,-0.5000000000000004,-0.37139502,12.349684,False,False,False,False,False,70.0
28.289902,1007.6234,2.0158284,-12.92,62.22,-2.4492935982947064e-16,1.0,-1.4113035,-1.2825817,False,True,False,False,False,15.0
30.956224,985.0457,11.361366,20.0712,138.903,-1.0,-1.8369701987210297e-16,-4.683345,-8.938194,False,False,False,True,False,82.0
28.239801,1004.8579,6.965096,-8.75,106.2,-2.4492935982947064e-16,1.0,6.4045806,2.1204438,False,True,False,False,False,30.0
27.925632,974.3283,4.5347137,28.2501,-62.9725,-1.0,-1.8369701987210297e-16,1.743864,3.951449,False,False,False,False,True,82.0
26.143122,1003.24805,1.3435287,-22.5,-166.1,0.49999999999999994,0.8660254037844387,0.27782592,1.0532013,False,False,True,False,False,25.0
30.570824,1003.0632,1.8213887,18.02,118.547,-0.8660254037844384,-0.5000000000000004,-0.3684919,1.413839,False,False,False,True,False,30.0
27.829699,1006.6847,5.0971913,6.92993,137.128,0.49999999999999994,0.8660254037844387,-5.023768,0.38820213,False,False,False,True,False,20.0
29.215128,989.57605,12.997988,13.1892,130.542,-2.4492935982947064e-16,1.0,-5.4964485,-11.156511,False,False,False,True,False,60.0
27.569147,1007.9664,12.484673,14.0799,-130.623,-0.8660254037844384,-0.5000000000000004,-5.1581984,-11.317594,False,False,False,False,False,30.0
25.397564,996.85254,7.212885,24.1,-113.8,-0.8660254037844384,-0.5000000000000004,0.44569275,3.1186101,False,False,False,False,False,45.0
26.649342,1012.18536,2.158099,21.48,-38.1875,-1.0,-1.8369701987210297e-16,-1.8111963,1.1536126,False,False,False,False,True,27.0
28.490143,989.96875,8.923832,17.0,116.125,-0.8660254037844386,0.5000000000000001,1.8510132,-8.698914,False,False,False,True,False,65.0
29.014061,1005.2079,6.482385,17.0545,155.212,-0.5000000000000004,0.8660254037844384,-5.990833,-1.5485134,False,False,False,True,False,40.0
28.71732,1005.123,2.5340796,15.4773,-51.8501,-1.0,-1.8369701987210297e-16,-0.63120335,-0.49258593,False,False,False,False,True,57.0
27.292002,1007.53754,2.2878077,-15.9426,100.67,0.8660254037844387,-0.4999999999999998,0.58270395,2.132068,False,True,False,False,False,20.0
28.490744,1005.4003,5.8860416,20.1781,70.7942,-0.5000000000000004,0.8660254037844384,-3.9424317,4.15484,True,False,False,False,False,25.0
27.758728,1008.8256,10.779778,19.0187,122.306,-0.5000000000000004,0.8660254037844384,-10.158019,3.0439568,False,False,False,True,False,70.0
28.210514,995.2523,14.286806,-15.8,172.35,-2.4492935982947064e-16,1.0,11.089222,-8.610847,False,False,True,False,False,55.0
29.672647,992.5739,9.545439,16.0424,117.789,-0.8660254037844386,0.5000000000000001,-8.859264,-3.1330886,False,False,False,True,False,45.0
27.819344,1017.0563,8.2947855,24.5998,-173.266,-0.5000000000000001,-0.8660254037844386,-8.186418,-1.262385,False,False,False,False,False,32.0
28.01487,1001.6105,8.872453,6.575,103.525,0.49999999999999994,0.8660254037844387,6.6009145,-1.9682648,False,False,False,True,False,40.0
27.279137,984.4544,19.05163,-22.9,70.05,1.0,6.123233995736766e-17,-11.43671,-14.4080715,False,True,False,False,False,85.0
28.653248,1005.02783,7.138372,-6.9,85.4,-2.4492935982947064e-16,1.0,4.2807617,-5.63646,False,True,False,False,False,25.0
24.844078,1014.7807,4.8089685,19.4,-24.4,-0.8660254037844384,-0.5000000000000004,-4.783726,-0.17896362,False,False,False,False,True,20.0
